350.0	372.5
372.5	390.5
390.5	406.5
406.5	420.5
420.5	433.5
433.5	446.5
446.5	458.5
458.5	469.5
469.5	481.5
481.5	493.5
493.5	505.5
505.5	516.5
516.5	528.5
528.5	540.5
540.5	552.5
552.5	563.5
563.5	575.5
575.5	587.5
587.5	601.5
601.5	613.5
613.5	625.5
625.5	640.5
640.5	654.5
654.5	668.5
668.5	682.5
682.5	697.5
697.5	713.5
713.5	731.5
731.5	750.5
750.5	770.5
770.5	791.5
791.5	814.5
814.5	838.5
838.5	867.5
867.5	898.5
898.5	938.5
938.5	982.5
982.5	1043.5
1043.5	1126.5
1126.5	1650.0
